open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore,timestamp
1640995200000,46210.57,47566.66,46210.55,46755.01,89182.725,1641038399999,4187230244.04823,894430,44418.445,2085728602.83967,0,2022-01-01 00:00:00
1641038400000,46755.01,47943.77,46755.01,47704.35,90250.859,1641081599999,4274602417.60906,928668,45567.774,2158379038.11802,0,2022-01-01 12:00:00
1641081600000,47704.35,47745.61,46749.99,47231.3,74365.148,1641124799999,3512186294.79011,716986,36998.48,1747532590.9721,0,2022-01-02 00:00:00
1641124800000,47231.29,48000.0,46605.68,47280.0,110429.945,1641167999999,5217962028.81779,1128258,54982.833,2597964980.9526,0,2022-01-02 12:00:00
1641168000000,47280.01,47436.26,46717.26,47364.11,80860.705,1641211199999,3802700269.64282,787257,40134.883,1887740077.54328,0,2022-01-03 00:00:00
1641211200000,47364.11,47575.22,45665.4,46445.81,163921.088,1641254399999,7632025514.37991,1580461,78918.375,3674846865.66758,0,2022-01-03 12:00:00
1641254400000,46445.8,46750.0,45931.61,46709.98,97405.626,1641297599999,4515905004.1744,976110,47507.227,2202759405.99119,0,2022-01-04 00:00:00
1641297600000,46709.97,47524.36,45445.57,45833.42,194744.124,1641340799999,9057701751.99367,1787496,95778.982,4455296125.97291,0,2022-01-04 12:00:00
1641340800000,45833.41,47075.29,45710.23,46271.93,101995.497,1641383999999,4738473437.98422,989473,50671.84,2354435243.10701,0,2022-01-05 00:00:00
1641384000000,46271.93,46820.83,42270.0,43421.69,383482.072,1641427199999,17221415382.91343,3448708,181903.703,8175700978.41831,0,2022-01-05 12:00:00
1641427200000,43421.7,43766.0,42385.83,42865.15,169131.112,1641470399999,7279823162.79125,1646401,83400.598,3590365728.20765,0,2022-01-06 00:00:00
1641470400000,42865.14,43564.78,42629.75,43080.01,130378.739,1641513599999,5611101095.08481,1320671,65505.557,2819501267.98147,0,2022-01-06 12:00:00
1641513600000,43080.01,43135.0,40900.0,42249.99,231267.507,1641556799999,9708342458.00095,2125620,113936.213,4783244653.5638,0,2022-01-07 00:00:00
1641556800000,42250.0,42791.45,40456.56,41553.86,241947.342,1641599999999,10075564534.5981,2261903,119334.497,4971912641.57297,0,2022-01-07 12:00:00
1641600000000,41553.87,42247.36,41553.86,41918.02,82561.609,1641643199999,3459879687.49785,897000,42408.575,1777275875.60524,0,2022-01-08 00:00:00
1641643200000,41918.02,42335.0,40500.0,41688.05,201175.615,1641686399999,8320042879.90595,2055768,100655.019,4163961706.8345,0,2022-01-08 12:00:00
1641686400000,41688.05,42168.0,41380.0,41854.25,93597.083,1641729599999,3908773224.56319,990024,47123.758,1968281106.28898,0,2022-01-09 00:00:00
1641729600000,41854.26,42773.85,41170.0,41851.22,129537.869,1641772799999,5438986062.92569,1359023,65541.164,2752581200.70841,0,2022-01-09 12:00:00
1641772800000,41851.22,42219.84,41422.0,41564.26,95019.992,1641815999999,3975909149.858,999810,47296.722,1979471691.13119,0,2022-01-10 00:00:00
1641816000000,41564.26,42140.28,39610.0,41801.55,358624.124,1641859199999,14700861120.47746,3253348,177946.9,7299285113.61137,0,2022-01-10 12:00:00
1641859200000,41801.55,42698.34,41537.0,41800.95,121735.066,1641902399999,5115902820.25661,1241467,60487.495,2542700564.38858,0,2022-01-11 00:00:00
1641902400000,41800.07,43118.0,41255.0,42700.68,202025.625,1641945599999,8541247957.34683,1969408,102767.902,4345651257.28972,0,2022-01-11 12:00:00
1641945600000,42700.69,43444.0,42415.0,42906.98,105164.874,1641988799999,4499281286.03074,1005666,54032.022,2312309840.41034,0,2022-01-12 00:00:00
1641988800000,42906.98,44300.0,42848.38,43880.72,176174.42,1642031999999,7690066377.99059,1647571,90523.43,3952716580.24312,0,2022-01-12 12:00:00
1642032000000,43880.72,44034.98,43419.11,43592.1,78801.396,1642075199999,3444075584.44233,847033,37654.429,1645928533.61941,0,2022-01-13 00:00:00
1642075200000,43592.1,44396.68,42301.16,42534.32,210487.784,1642118399999,9092841371.12944,1995197,101951.301,4405499886.62104,0,2022-01-13 12:00:00
1642118400000,42538.72,42950.7,41807.22,41983.12,112455.224,1642161599999,4771622768.98689,1150593,54407.257,2309236176.67104,0,2022-01-14 00:00:00
1642161600000,41983.12,43450.0,41666.0,43042.4,160061.853,1642204799999,6849138869.69119,1560693,82027.859,3510652271.28314,0,2022-01-14 12:00:00
1642204800000,43042.4,43279.93,42676.19,42995.23,64454.33,1642247999999,2771260303.13772,722025,32408.826,1393731305.43113,0,2022-01-15 00:00:00
1642248000000,42998.2,43800.0,42530.64,43070.51,120194.827,1642291199999,5191364758.49295,1440052,60752.536,2624700388.39995,0,2022-01-15 12:00:00
1642291200000,43070.51,43274.82,42750.0,42960.0,67744.281,1642334399999,2914331085.07462,821051,33727.187,1451163784.14892,0,2022-01-16 00:00:00
1642334400000,42960.0,43464.71,42531.69,43060.66,109706.194,1642377599999,4724461638.36078,1183283,54500.108,2347556366.32847,0,2022-01-16 12:00:00
1642377600000,43060.66,43159.32,42222.0,42656.61,92319.393,1642420799999,3944347021.94349,1022086,45330.889,1937163980.12796,0,2022-01-17 00:00:00
1642420800000,42656.61,42768.95,41523.68,42176.34,140428.952,1642463999999,5926393717.67729,1554249,67918.981,2866938735.10209,0,2022-01-17 12:00:00
1642464000000,42176.34,42413.0,41379.39,41842.4,107789.528,1642507199999,4524142162.65023,1102941,53018.205,2225870240.49016,0,2022-01-18 00:00:00
1642507200000,41842.4,42680.0,41260.0,42337.58,159682.937,1642550399999,6665529276.69761,1502523,81635.294,3408703859.45592,0,2022-01-18 12:00:00
1642550400000,42337.58,42498.87,41115.64,42023.15,160820.032,1642593599999,6711512682.14113,1442759,79696.384,3326375819.11155,0,2022-01-19 00:00:00
1642593600000,42023.97,42545.0,41557.0,41657.89,173132.063,1642636799999,7278313715.97175,1650693,86843.724,3651269973.28425,0,2022-01-19 12:00:00
1642636800000,41656.9,42217.91,41631.3,42117.31,78929.111,1642679999999,3310323537.52282,812902,40061.105,1680382199.98493,0,2022-01-20 00:00:00
1642680000000,42117.32,43495.0,40550.0,40661.69,320888.941,1642723199999,13557144836.7838,2836438,158909.171,6718700747.71633,0,2022-01-20 12:00:00
1642723200000,40662.06,41095.76,38200.0,38878.71,310360.828,1642766399999,12220451431.84052,2765753,145438.675,5726928745.0055,0,2022-01-21 00:00:00
1642766400000,38878.72,39045.0,35380.92,36425.98,479960.081,1642809599999,18082165112.0708,4347224,231525.975,8729094433.51824,0,2022-01-21 12:00:00
1642809600000,36426.46,36817.74,33950.0,35385.59,369864.695,1642852799999,13150743798.55764,3161745,180616.751,6424443025.0985,0,2022-01-22 00:00:00
1642852800000,35383.04,36181.08,34211.5,35043.73,306408.209,1642895999999,10756224044.46737,2977789,154614.975,5429176463.27714,0,2022-01-22 12:00:00
1642896000000,35043.73,36118.05,34800.0,35671.57,170182.513,1642939199999,6035847324.68965,1551707,88656.703,3145421146.91533,0,2022-01-23 00:00:00
1642939200000,35671.56,36496.92,34588.8,36230.01,199190.39,1642982399999,7061552919.06696,1869856,102689.088,3641792597.91953,0,2022-01-23 12:00:00
1642982400000,36230.0,36249.53,33005.33,33690.01,321930.985,1643025599999,11106413719.38072,2789610,158698.265,5477569954.24754,0,2022-01-24 00:00:00
1643025600000,33690.0,37528.0,32853.83,36648.31,501069.717,1643068799999,17417404939.99644,4589630,262334.33,9129493903.83943,0,2022-01-24 12:00:00
1643068800000,36648.3,36793.85,35693.0,36385.0,154285.955,1643111999999,5586247051.3938,1598579,77809.906,2817792256.17272,0,2022-01-25 00:00:00
1643112000000,36384.99,37561.03,35950.41,36934.26,255249.562,1643155199999,9381227881.42499,2652596,131417.878,4830945212.73331,0,2022-01-25 12:00:00
1643155200000,36934.26,38239.99,36536.0,38045.91,174398.437,1643198399999,6536785195.78038,1771548,90383.271,3388764542.93089,0,2022-01-26 00:00:00
1643198400000,38045.92,38886.58,36232.42,36787.43,380058.947,1643241599999,14322087657.41275,3696281,190327.071,7174272837.80774,0,2022-01-26 12:00:00
1643241600000,36787.42,37067.62,35471.53,36670.15,183083.261,1643284799999,6624894207.42658,1841792,92260.849,3338985229.39908,0,2022-01-27 00:00:00
1643284800000,36670.14,37200.0,35513.13,37131.0,238923.661,1643327999999,8703611414.29571,2500170,121740.803,4436017872.17557,0,2022-01-27 12:00:00
1643328000000,37131.0,37488.99,36309.0,36433.29,162287.374,1643371199999,5990019463.41586,1683455,80569.154,2974591877.95407,0,2022-01-28 00:00:00
1643371200000,36433.29,38000.0,36149.02,37696.21,205221.769,1643414399999,7604572436.70906,2097162,106347.468,3941705845.67616,0,2022-01-28 12:00:00
1643414400000,37696.22,37979.0,37431.1,37723.57,81270.805,1643457599999,3064576148.04144,927466,41300.255,1557511326.71703,0,2022-01-29 00:00:00
1643457600000,37723.57,38750.94,37252.0,38150.01,157386.959,1643500799999,5969600102.19182,1716376,80545.078,3056429890.34804,0,2022-01-29 12:00:00
1643500800000,38150.0,38420.3,37716.38,38095.46,83983.915,1643543999999,3194800233.82366,891312,42645.281,1622529723.55765,0,2022-01-30 00:00:00
1643544000000,38095.46,38240.0,37334.83,37870.01,111045.21,1643587199999,4198311206.82702,1291678,55537.439,2100195116.11572,0,2022-01-30 12:00:00
1643587200000,37870.0,37938.0,36620.0,37245.0,118351.417,1643630399999,4386225701.45129,1219798,58835.348,2180316248.16742,0,2022-01-31 00:00:00
1643630400000,37245.0,38741.73,36800.0,38439.04,200088.975,1643673599999,7590714516.75147,1960332,106465.865,4039778897.13252,0,2022-01-31 12:00:00
1643673600000,38439.04,39100.0,37969.0,38402.86,141359.411,1643716799999,5434319550.98634,1382045,73163.951,2813717423.93474,0,2022-02-01 00:00:00
1643716800000,38402.86,39260.26,38170.89,38680.51,211994.71,1643759999999,8198276233.31356,2220818,107702.373,4166101726.19685,0,2022-02-01 12:00:00
1643760000000,38680.51,38834.18,38173.3,38473.75,85513.805,1643803199999,3287467284.99734,960699,42094.814,1618566567.07284,0,2022-02-02 00:00:00
1643803200000,38473.74,38725.5,36529.81,36892.03,252057.129,1643846399999,9460632585.64508,2277367,121977.384,4578155128.89001,0,2022-02-02 12:00:00
1643846400000,36892.05,37084.63,36250.0,36754.99,131453.007,1643889599999,4828360501.11492,1222463,65180.527,2394416149.62398,0,2022-02-03 00:00:00
1643889600000,36754.99,37395.0,36204.3,37289.86,187203.221,1643932799999,6868728674.06034,1797598,97040.644,3561737858.70905,0,2022-02-03 12:00:00
1643932800000,37287.33,38239.0,37011.0,37800.02,141988.749,1643975999999,5353956558.3722,1341849,74224.039,2799259630.07412,0,2022-02-04 00:00:00
1643976000000,37800.02,41741.76,37278.93,41550.0,378117.021,1644019199999,14924699139.95126,3534186,201579.502,7959539357.84064,0,2022-02-04 12:00:00
1644019200000,41550.0,41922.0,41155.45,41427.85,114053.923,1644062399999,4731333837.07725,1265867,57558.03,2388358121.86983,0,2022-02-05 00:00:00
1644062400000,41427.85,41875.43,40920.0,41374.69,128130.147,1644105599999,5316634184.87265,1462980,63741.545,2645093652.79471,0,2022-02-05 12:00:00
1644105600000,41374.68,41700.0,41300.0,41510.72,55579.798,1644148799999,2307743153.0389,641001,28630.256,1188894710.23624,0,2022-02-06 00:00:00
1644148800000,41510.71,42656.8,41100.0,42361.35,159744.152,1644191999999,6665303609.83747,1556114,84398.114,3523697651.36227,0,2022-02-06 12:00:00
1644192000000,42361.34,43092.0,41609.76,42692.25,154363.964,1644235199999,6551296196.58294,1593352,78754.252,3343262971.73097,0,2022-02-07 00:00:00
1644235200000,42692.25,44541.16,42450.64,43829.99,263689.81,1644278399999,11515438992.62916,2485078,137478.146,6004469336.81939,0,2022-02-07 12:00:00
1644278400000,43829.99,45600.0,43520.0,43978.64,215373.838,1644321599999,9538183228.18322,2159763,110619.521,4901614983.63625,0,2022-02-08 00:00:00
1644321600000,43978.64,44395.0,42641.0,44021.57,252641.583,1644364799999,10972225487.94441,2489628,127811.868,5552774431.93326,0,2022-02-08 12:00:00
1644364800000,44021.58,44325.52,43089.08,43686.65,136430.462,1644407999999,5944404694.1137,1432711,67831.218,2955685158.33924,0,2022-02-09 00:00:00
1644408000000,43685.62,44826.0,43600.0,44358.08,163839.6,1644451199999,7238150608.83256,1782279,82435.72,3642451019.61316,0,2022-02-09 12:00:00
1644451200000,44358.09,45172.65,43531.1,44815.74,141507.485,1644494399999,6261977337.55046,1427198,72136.657,3193404689.19297,0,2022-02-10 00:00:00
1644494400000,44815.73,45847.5,43136.96,43471.29,422414.59,1644537599999,18794934049.97286,3942639,211055.484,9393952899.44114,0,2022-02-10 12:00:00
1644537600000,43471.3,43739.89,42555.0,43332.95,164470.077,1644580799999,7105858819.92731,1768945,81840.983,3536446441.10402,0,2022-02-11 00:00:00
1644580800000,43332.94,43900.0,41914.23,42366.0,250176.116,1644623999999,10754108750.01489,2729457,124143.427,5337206386.85822,0,2022-02-11 12:00:00
1644624000000,42365.99,42491.19,41711.0,42385.66,103447.569,1644667199999,4366102183.47991,1179976,52070.65,2198396565.35114,0,2022-02-12 00:00:00
1644667200000,42386.01,42980.0,41540.0,42199.87,152821.756,1644710399999,6464911920.86168,1691628,76489.391,3237030647.41765,0,2022-02-12 12:00:00
1644710400000,42199.88,42647.25,42035.6,42462.0,68754.531,1644753599999,2911459589.05244,800110,35205.468,1491015166.71546,0,2022-02-13 00:00:00
1644753600000,42462.0,42755.97,41850.0,42041.13,123313.481,1644796799999,5215649719.88909,1348847,61329.438,2594609085.65164,0,2022-02-13 12:00:00
