open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore,timestamp
1641283200000,46521.69,46690.0,46270.54,46355.2,17136.778,1641290399999,796579573.37802,174558,7834.764,364297114.56805,0,2022-01-04 08:00:00
1641290400000,46354.27,46750.0,46288.01,46709.98,20600.902,1641297599999,959874620.0775,192459,10450.43,486870493.3942,0,2022-01-04 10:00:00
1641297600000,46709.97,47088.0,46390.84,46933.15,25615.045,1641304799999,1196520038.41335,242254,13087.748,611473720.58785,0,2022-01-04 12:00:00
1641304800000,46933.14,47524.36,46781.93,46925.28,43016.783,1641311999999,2029659972.59635,382000,20657.304,974801477.25644,0,2022-01-04 14:00:00
1641312000000,46925.28,46986.54,46523.0,46564.0,27960.103,1641319199999,1308294882.29785,250679,13857.227,648498384.00065,0,2022-01-04 16:00:00
1641319200000,46563.99,46719.93,45445.57,46058.09,64935.551,1641326399999,2991501313.64231,568371,31835.703,1466846678.17249,0,2022-01-04 18:00:00
1641326400000,46058.09,46430.38,45959.47,46230.6,16626.525,1641333599999,768398984.98994,173725,8455.915,390797536.23041,0,2022-01-04 20:00:00
1641333600000,46230.59,46272.62,45750.0,45833.42,16590.117,1641340799999,763326560.05387,170467,7885.085,362878329.72507,0,2022-01-04 22:00:00
1641340800000,45833.41,46333.0,45710.23,46112.1,16843.577,1641347999999,776604716.11896,157524,8279.353,381777801.05491,0,2022-01-05 00:00:00
1641348000000,46112.11,46580.0,46111.29,46409.76,11970.55,1641355199999,555145730.28268,116636,6409.832,297256173.79748,0,2022-01-05 02:00:00
1641355200000,46412.87,46537.0,46243.1,46302.72,9561.18,1641362399999,443395174.01446,92141,4615.317,214085066.6123,0,2022-01-05 04:00:00
1641362400000,46302.72,46489.97,46250.59,46399.33,8728.612,1641369599999,404933326.51203,84106,4313.722,200130079.49764,0,2022-01-05 06:00:00
1641369600000,46399.34,46943.47,46261.75,46850.75,22488.345,1641376799999,1049280721.84929,227074,11643.245,543314951.65538,0,2022-01-05 08:00:00
1641376800000,46850.76,47075.29,46095.4,46271.93,32403.233,1641383999999,1509113769.2068,311992,15410.371,717871170.4893,0,2022-01-05 10:00:00
1641384000000,46271.93,46456.57,45900.0,46429.36,33718.328,1641391199999,1557719547.67305,313126,16749.396,773946542.59135,0,2022-01-05 12:00:00
1641391200000,46429.36,46820.83,46123.64,46611.46,47580.942,1641398399999,2213362685.69511,417150,23746.929,1104904372.34065,0,2022-01-05 14:00:00
1641398400000,46611.47,46670.0,45983.93,46007.99,24846.147,1641405599999,1151405944.61418,230375,11546.629,535216756.87213,0,2022-01-05 16:00:00
1641405600000,46007.98,46326.8,44128.22,44673.22,103364.701,1641412799999,4698162745.30832,895587,47164.651,2146074492.07814,0,2022-01-05 18:00:00
1641412800000,44671.93,44835.0,43250.0,43604.0,95296.574,1641419999999,4199419518.5836,848716,45734.81,2016239877.2589,0,2022-01-05 20:00:00
1641420000000,43604.01,43785.53,42270.0,43421.69,78675.38,1641427199999,3401344941.03917,743754,36961.288,1599318937.27714,0,2022-01-05 22:00:00
1641427200000,43421.7,43766.0,43255.0,43525.91,27380.42,1641434399999,1191614675.09412,255223,13362.903,581666610.10662,0,2022-01-06 00:00:00
1641434400000,43525.9,43600.0,42801.0,42817.38,28796.644,1641441599999,1243092264.34273,263246,13501.716,582996563.53151,0,2022-01-06 02:00:00
1641441600000,42821.05,43247.08,42566.73,43038.12,35952.204,1641448799999,1543518752.46704,335348,18300.82,785910980.58336,0,2022-01-06 04:00:00
1641448800000,43038.13,43258.82,42900.0,43222.22,17723.683,1641455999999,763702307.15444,189902,9182.783,395700412.80294,0,2022-01-06 06:00:00
1641456000000,43222.22,43253.23,42385.83,42591.58,34037.253,1641463199999,1457634365.63026,343115,16089.607,689266740.86607,0,2022-01-06 08:00:00
1641463200000,42591.57,42947.05,42562.74,42865.15,25240.908,1641470399999,1080260798.10266,259567,12962.769,554824420.31715,0,2022-01-06 10:00:00
1641470400000,42865.14,43188.0,42629.75,43123.15,27559.138,1641477599999,1183073349.69684,282012,13680.085,587375147.37476,0,2022-01-06 12:00:00
1641477600000,43123.14,43228.73,42650.0,42947.79,34400.628,1641484799999,1476466312.95535,333831,17396.209,746691821.85882,0,2022-01-06 14:00:00
1641484800000,42947.78,43160.0,42742.0,42994.68,22781.683,1641491999999,978473747.34028,220047,11302.226,485482853.83645,0,2022-01-06 16:00:00
1641492000000,42994.0,43488.48,42965.7,43409.03,19439.539,1641499199999,841337013.55416,197118,10185.808,440846742.01459,0,2022-01-06 18:00:00
1641499200000,43409.03,43564.78,43056.67,43105.1,16798.027,1641506399999,726423830.35189,174200,8048.818,348128897.48298,0,2022-01-06 20:00:00
1641506400000,43105.11,43222.3,43000.0,43080.01,9399.724,1641513599999,405326841.18629,113463,4892.411,210975805.41387,0,2022-01-06 22:00:00
1641513600000,43080.01,43135.0,42712.41,42988.26,18168.069,1641520799999,779418875.23689,186835,8780.087,376740059.78262,0,2022-01-07 00:00:00
1641520800000,42989.13,43017.45,41500.0,41789.97,54331.706,1641527999999,2291076474.81671,477645,24313.476,1025050217.05475,0,2022-01-07 02:00:00
1641528000000,41789.97,41931.0,40900.0,41835.97,63828.209,1641535199999,2649390571.25722,551165,31331.864,1301137154.6257,0,2022-01-07 04:00:00
1641535200000,41835.97,41835.97,41216.26,41691.61,33151.83,1641542399999,1376342984.92658,313307,17087.086,709500123.55802,0,2022-01-07 06:00:00
1641542400000,41699.41,42960.0,41601.96,42409.0,45332.645,1641549599999,1915996102.15705,419231,23792.392,1005664598.80517,0,2022-01-07 08:00:00
1641549600000,42409.0,42529.65,42156.0,42249.99,16455.048,1641556799999,696117449.6065,177437,8631.308,365152499.73754,0,2022-01-07 10:00:00
1641556800000,42250.0,42791.45,41059.98,41471.53,55500.319,1641563999999,2326164382.03942,531936,26578.651,1114945012.2987,0,2022-01-07 12:00:00
1641564000000,41474.25,42119.78,40456.56,41297.41,75596.478,1641571199999,3131135653.48267,685458,36107.607,1496528903.58137,0,2022-01-07 14:00:00
1641571200000,41297.14,42345.81,40900.0,41978.79,60566.296,1641578399999,2521164973.56522,527274,31433.565,1308647925.39671,0,2022-01-07 16:00:00
1641578400000,41978.8,41991.0,41510.0,41764.32,18500.927,1641585599999,771962978.06301,189288,9148.844,381739178.20949,0,2022-01-07 18:00:00
1641585600000,41763.67,42056.36,41582.07,41862.38,14848.016,1641592799999,621421558.50688,156242,7860.876,329046523.7188,0,2022-01-07 20:00:00
1641592800000,41862.37,41864.73,41300.0,41553.86,16935.306,1641599999999,703714988.9409,171705,8204.954,341005098.3679,0,2022-01-07 22:00:00
1641600000000,41553.87,42247.36,41553.86,41880.01,21772.154,1641607199999,912342163.4346,207762,11491.625,481544984.85286,0,2022-01-08 00:00:00
1641607200000,41881.76,41933.0,41630.02,41796.03,11294.169,1641614399999,471979932.94194,120674,5907.779,246903944.53084,0,2022-01-08 02:00:00
1641614400000,41796.03,41988.67,41740.28,41954.47,7673.283,1641621599999,321356421.51574,103416,3933.229,164732747.49616,0,2022-01-08 04:00:00
1641621600000,41953.06,41974.84,41711.35,41902.21,9183.721,1641628799999,384486017.55585,116722,4447.841,186231440.72967,0,2022-01-08 06:00:00
1641628800000,41902.21,42172.29,41862.7,42138.03,16920.716,1641635999999,710965576.27679,176995,8859.16,372289913.99842,0,2022-01-08 08:00:00
1641636000000,42140.19,42191.84,41747.64,41918.02,15717.566,1641643199999,658749575.77293,171431,7768.941,325572843.99729,0,2022-01-08 10:00:00
1641643200000,41918.02,42040.23,41560.0,41884.04,18408.154,1641650399999,770475680.66511,197326,9240.104,386832102.78726,0,2022-01-08 12:00:00
1641650400000,41884.03,41980.0,41300.0,41600.72,21134.79,1641657599999,880731593.56854,234096,10299.046,429306531.15157,0,2022-01-08 14:00:00
1641657600000,41600.72,41729.6,40800.0,40846.58,42529.642,1641664799999,1754515311.06683,417105,19948.251,823200515.16532,0,2022-01-08 16:00:00
1641664800000,40844.88,41328.49,40500.0,40837.51,57770.17,1641671999999,2360965541.46927,570276,28892.211,1181029706.83075,0,2022-01-08 18:00:00
1641672000000,40837.5,42100.0,40722.22,41775.18,36440.049,1641679199999,1508164180.77054,355653,19811.599,820146713.67347,0,2022-01-08 20:00:00
1641679200000,41775.19,42335.0,41659.72,41688.05,24892.81,1641686399999,1045190572.36566,281312,12463.808,523446137.22613,0,2022-01-08 22:00:00
1641686400000,41688.05,41929.5,41380.0,41800.81,20803.23,1641693599999,866163250.77924,211791,10423.189,434160584.65959,0,2022-01-09 00:00:00
1641693600000,41800.81,42168.0,41767.0,41835.6,15783.122,1641700799999,662266886.65213,168659,7953.894,333771235.12868,0,2022-01-09 02:00:00
1641700800000,41835.6,42092.95,41702.82,41762.99,11947.695,1641707999999,500592586.39233,134930,5785.677,242388252.06252,0,2022-01-09 04:00:00
1641708000000,41762.99,41940.0,41666.0,41784.63,10103.282,1641715199999,422493637.08007,109606,5005.802,209323760.09887,0,2022-01-09 06:00:00
1641715200000,41784.62,41938.99,41447.17,41503.75,16548.672,1641722399999,689385877.60009,175500,8030.5,334612885.80574,0,2022-01-09 08:00:00
1641722400000,41503.76,42000.0,41400.0,41854.25,18411.082,1641729599999,767870986.05933,189538,9924.696,414024388.53358,0,2022-01-09 10:00:00
1641729600000,41854.26,41918.0,41456.97,41467.75,17087.862,1641736799999,712414685.38165,183746,7849.448,327338126.71232,0,2022-01-09 12:00:00
1641736800000,41467.55,41732.0,41170.0,41611.09,23648.712,1641743999999,981553201.27313,230292,12104.84,502540500.34773,0,2022-01-09 14:00:00
1641744000000,41611.09,42200.0,41550.0,42084.96,26588.691,1641751199999,1115317757.62702,281870,14161.285,594004109.79692,0,2022-01-09 16:00:00
1641751200000,42084.68,42735.0,41882.76,42678.95,27656.104,1641758399999,1170248373.43452,286274,15164.41,641927276.59092,0,2022-01-09 18:00:00
1641758400000,42678.96,42773.85,42267.0,42290.28,14441.304,1641765599999,613606834.89013,168582,6649.602,282537360.6562,0,2022-01-09 20:00:00
1641765600000,42290.28,42479.53,41755.0,41851.22,20115.196,1641772799999,845845210.31924,208259,9611.579,404233826.60432,0,2022-01-09 22:00:00
1641772800000,41851.22,42025.0,41572.0,41790.01,19216.31,1641779999999,802698132.27255,191965,9717.382,406050819.13303,0,2022-01-10 00:00:00
1641780000000,41790.01,41979.95,41690.91,41946.05,9847.544,1641787199999,412439867.77733,115001,4947.283,207229010.30178,0,2022-01-10 02:00:00
1641787200000,41946.05,42219.84,41904.49,42006.0,13267.798,1641794399999,558230841.69693,146578,6766.966,284719555.27136,0,2022-01-10 04:00:00
1641794400000,42006.01,42134.75,41801.63,42034.99,14028.355,1641801599999,588687236.97365,146064,7513.077,315312770.72956,0,2022-01-10 06:00:00
1641801600000,42035.0,42098.52,41700.0,41788.54,16217.174,1641808799999,678531907.19247,172307,7322.036,306417962.50904,0,2022-01-10 08:00:00
1641808800000,41788.53,41970.0,41422.0,41564.26,22442.811,1641815999999,935321163.94507,227895,11029.978,459741573.18642,0,2022-01-10 10:00:00
1641816000000,41564.26,41612.0,40688.24,40753.0,52746.624,1641823199999,2164965950.49604,491237,24882.277,1021465995.29303,0,2022-01-10 12:00:00
1641823200000,40752.99,41337.7,39610.0,40973.56,138985.282,1641830399999,5622312204.95573,1199104,68341.917,2766768341.75223,0,2022-01-10 14:00:00
1641830400000,40973.56,42140.28,40502.1,41167.99,98596.823,1641837599999,4076509255.72068,831917,49638.348,2053362057.42911,0,2022-01-10 16:00:00
1641837600000,41168.96,41724.53,41097.84,41280.45,31102.812,1641844799999,1288842067.42706,321770,15731.917,651972053.76019,0,2022-01-10 18:00:00
1641844800000,41280.45,41990.0,41144.14,41696.66,23853.758,1641851999999,992035008.84878,260452,12378.823,514939476.30177,0,2022-01-10 20:00:00
1641852000000,41698.18,41876.07,41500.0,41801.55,13338.825,1641859199999,556196633.02917,148868,6973.618,290777189.07504,0,2022-01-10 22:00:00
1641859200000,41801.55,42082.58,41537.0,41913.72,16385.871,1641866399999,684605068.94718,167019,8502.624,355349086.4187,0,2022-01-11 00:00:00
1641866400000,41913.72,42369.99,41799.0,42251.59,22537.61,1641873599999,949855216.21443,221927,11617.579,489658872.94862,0,2022-01-11 02:00:00
1641873600000,42251.6,42350.0,42010.0,42096.61,16107.782,1641880799999,679467639.91784,179523,8113.82,342302670.95557,0,2022-01-11 04:00:00
1641880800000,42096.61,42276.82,41950.0,42191.79,12103.319,1641887999999,509750238.46507,139711,6066.445,255573260.91354,0,2022-01-11 06:00:00
1641888000000,42191.81,42698.34,41826.11,41967.92,31561.236,1641895199999,1329762810.57542,298570,15193.628,640529255.76815,0,2022-01-11 08:00:00
1641895200000,41968.37,42059.31,41561.25,41800.95,23039.248,1641902399999,962461846.13667,234717,10993.399,459287417.384,0,2022-01-11 10:00:00
1641902400000,41800.07,41950.0,41575.36,41691.83,14876.764,1641909599999,621432196.17414,172149,7175.695,299763203.17782,0,2022-01-11 12:00:00
1641909600000,41691.83,42200.0,41255.0,41716.42,55533.955,1641916799999,2313859379.43325,519389,28480.107,1187022668.47098,0,2022-01-11 14:00:00
1641916800000,41716.41,43118.0,41662.16,42523.15,80872.469,1641923999999,3437171541.26364,733095,41468.838,1762619944.0753,0,2022-01-11 16:00:00
1641924000000,42523.15,43054.6,42325.0,42938.55,24783.494,1641931199999,1058863944.26845,260505,12905.724,551548529.76856,0,2022-01-11 18:00:00
1641931200000,42938.55,43080.52,42622.0,42643.77,14684.391,1641938399999,628343756.18371,160287,7003.651,299735682.05931,0,2022-01-11 20:00:00
1641938400000,42643.77,42871.4,42586.58,42700.68,11274.552,1641945599999,481577140.02364,123983,5733.887,244961229.73775,0,2022-01-11 22:00:00
1641945600000,42700.69,42949.97,42532.45,42617.4,14672.265,1641952799999,626432588.70346,149660,7043.55,300782528.88649,0,2022-01-12 00:00:00
1641952800000,42617.4,42699.35,42415.0,42592.92,10726.036,1641959999999,456457865.3429,106360,5464.707,232616140.58829,0,2022-01-12 02:00:00
1641960000000,42592.91,42752.35,42503.0,42688.49,9479.049,1641967199999,404135354.42444,101051,4730.82,201718491.78795,0,2022-01-12 04:00:00
1641967200000,42688.5,42864.0,42450.0,42550.09,14778.658,1641974399999,629817395.56911,147243,7913.594,337284685.68972,0,2022-01-12 06:00:00
1641974400000,42550.1,42897.34,42487.74,42778.0,17014.907,1641981599999,726347573.68703,174062,8367.146,357226387.51826,0,2022-01-12 08:00:00
1641981600000,42778.0,43444.0,42657.0,42906.98,38493.959,1641988799999,1656090508.3038,327290,20512.205,882681605.93963,0,2022-01-12 10:00:00
1641988800000,42906.98,44091.93,42848.38,43881.76,65260.119,1641995999999,2838593724.20515,566508,35029.246,1524594725.23701,0,2022-01-12 12:00:00
1641996000000,43881.77,43921.0,43389.15,43549.99,37813.607,1642003199999,1652566317.41591,357068,17711.144,774093423.04555,0,2022-01-12 14:00:00
1642003200000,43550.0,43846.36,43300.0,43814.93,21253.671,1642010399999,926368782.46272,219637,11031.39,480978034.00143,0,2022-01-12 16:00:00
1642010400000,43815.7,43870.0,43507.76,43707.2,17045.251,1642017599999,744239587.24536,156470,8082.67,352928681.52514,0,2022-01-12 18:00:00
1642017600000,43708.98,44300.0,43604.0,43756.14,24502.083,1642024799999,1076363960.21937,233205,13264.175,582945958.12728,0,2022-01-12 20:00:00
1642024800000,43756.13,44000.0,43721.55,43880.72,10299.689,1642031999999,451934006.44208,114683,5404.805,237175758.30671,0,2022-01-12 22:00:00
1642032000000,43880.72,44034.98,43500.0,43540.96,15097.21,1642039199999,660181281.16083,155768,6936.647,303345674.37821,0,2022-01-13 00:00:00
1642039200000,43542.42,43669.0,43419.11,43501.19,10087.327,1642046399999,439159252.72746,110397,5008.313,218063105.39496,0,2022-01-13 02:00:00
1642046400000,43501.18,43749.94,43480.37,43645.7,8955.428,1642053599999,390728417.57581,104769,4525.176,197446374.74664,0,2022-01-13 04:00:00
1642053600000,43645.71,43777.0,43519.0,43682.7,9499.449,1642060799999,414868150.70576,104804,4233.427,184926700.1053,0,2022-01-13 06:00:00
1642060800000,43682.7,43973.25,43649.3,43855.47,15248.499,1642067999999,668096725.6507,158836,7841.358,343581585.19043,0,2022-01-13 08:00:00
1642068000000,43855.89,43998.0,43466.76,43592.1,19913.483,1642075199999,871041756.62177,212459,9109.508,398565093.80387,0,2022-01-13 10:00:00
1642075200000,43592.1,43932.0,43561.01,43891.64,15528.867,1642082399999,679665655.419,167503,8252.052,361200964.05998,0,2022-01-13 12:00:00
1642082400000,43891.64,44396.68,42847.86,43170.0,85627.595,1642089599999,3734598998.6327,752685,39951.394,1743605967.61241,0,2022-01-13 14:00:00
1642089600000,43170.0,43500.0,42552.0,42800.0,48872.336,1642096799999,2100770896.72439,454255,23897.926,1027785462.61078,0,2022-01-13 16:00:00
1642096800000,42800.01,42940.0,42511.49,42690.02,23187.809,1642103999999,990616255.80724,238957,11453.689,489376193.84445,0,2022-01-13 18:00:00
1642104000000,42690.01,42855.0,42301.16,42780.0,24290.301,1642111199999,1033902434.99248,234972,12037.603,512483072.81753,0,2022-01-13 20:00:00
1642111200000,42779.07,42862.05,42450.04,42534.32,12980.876,1642118399999,553287129.55363,146825,6358.637,271048225.67589,0,2022-01-13 22:00:00
1642118400000,42538.72,42764.51,42350.0,42576.16,15099.268,1642125599999,643149550.61843,166503,7474.058,318366693.84154,0,2022-01-14 00:00:00
1642125600000,42574.0,42716.33,42415.0,42611.77,11018.81,1642132799999,469390556.8528,116450,5692.39,242506107.77576,0,2022-01-14 02:00:00
1642132800000,42611.04,42887.53,42593.3,42864.34,11550.149,1642139999999,493648856.59391,116417,6037.162,258060043.18475,0,2022-01-14 04:00:00
1642140000000,42864.34,42950.7,42557.83,42635.62,13621.213,1642147199999,582658344.50038,146828,6231.889,266655326.61005,0,2022-01-14 06:00:00
1642147200000,42635.64,42687.35,42340.0,42535.65,21946.823,1642154399999,932643125.07041,224836,10925.288,464376680.33167,0,2022-01-14 08:00:00
1642154400000,42535.64,42598.83,41807.22,41983.12,39218.961,1642161599999,1650132335.35096,379559,18046.47,759271324.92727,0,2022-01-14 10:00:00
1642161600000,41983.12,42293.0,41666.0,42140.37,30988.969,1642168799999,1303973826.50302,286097,15242.302,641555828.48383,0,2022-01-14 12:00:00
1642168800000,42140.37,43350.0,42100.0,43082.57,63061.785,1642175999999,2701090875.24564,550993,33382.963,1429693565.37884,0,2022-01-14 14:00:00
1642176000000,43082.58,43252.0,42837.92,42904.07,22528.409,1642183199999,969555741.0567,238580,11144.22,479718506.82369,0,2022-01-14 16:00:00
1642183200000,42904.07,43388.0,42758.46,43055.09,19462.859,1642190399999,837570716.35384,205673,9972.625,429191323.53342,0,2022-01-14 18:00:00
1642190400000,43055.1,43450.0,42976.94,43268.35,13325.535,1642197599999,575290245.07999,151473,7070.552,305338744.06104,0,2022-01-14 20:00:00
1642197600000,43268.35,43374.96,42984.0,43042.4,10694.296,1642204799999,461657465.452,127877,5215.197,225154303.00232,0,2022-01-14 22:00:00
1642204800000,43042.4,43161.54,42846.58,42965.85,10589.23,1642211999999,455420110.5877,123993,5292.283,227637154.06512,0,2022-01-15 00:00:00
1642212000000,42965.85,43115.88,42900.0,42918.27,7583.53,1642219199999,326178122.40467,90699,3763.026,161874951.6516,0,2022-01-15 02:00:00
1642219200000,42918.27,43043.42,42676.19,42965.67,13191.206,1642226399999,565424732.28016,137713,6289.211,269637262.64781,0,2022-01-15 04:00:00
1642226400000,42965.68,43091.24,42854.01,43073.99,8311.174,1642233599999,357203603.86354,99098,4339.333,186517564.9136,0,2022-01-15 06:00:00
1642233600000,43073.99,43099.86,42856.31,43042.65,9079.939,1642240799999,390291744.62596,111341,4494.901,193236038.4847,0,2022-01-15 08:00:00
1642240800000,43042.65,43279.93,42942.45,42995.23,15699.251,1642247999999,676741989.37569,159181,8230.072,354828333.6683,0,2022-01-15 10:00:00
1642248000000,42998.2,43027.34,42530.64,42889.22,25840.367,1642255199999,1105479739.49092,299415,12745.155,545250068.30771,0,2022-01-15 12:00:00
1642255200000,42889.22,43389.66,42721.11,43370.01,27459.442,1642262399999,1184000293.86041,372962,14007.429,604078528.5873,0,2022-01-15 14:00:00
1642262400000,43370.0,43570.0,43200.34,43348.2,18976.373,1642269599999,822590170.56464,221499,9807.746,425230872.27441,0,2022-01-15 16:00:00
1642269600000,43348.21,43548.7,43213.53,43496.85,11524.49,1642276799999,499584454.80738,144092,5969.669,258845772.901,0,2022-01-15 18:00:00
1642276800000,43496.85,43800.0,43135.71,43281.73,24195.846,1642283999999,1052567986.27444,251756,12259.624,533557304.71889,0,2022-01-15 20:00:00
1642284000000,43282.8,43380.0,43058.57,43070.51,12198.309,1642291199999,527142113.49516,150328,5962.913,257737841.61064,0,2022-01-15 22:00:00
1642291200000,43070.51,43136.68,42965.01,42979.6,9819.397,1642298399999,422641742.76227,128131,5040.019,216960279.26539,0,2022-01-16 00:00:00
1642298400000,42979.61,43070.55,42816.0,42966.51,11861.264,1642305599999,509422836.1372,133650,5478.144,235324725.12335,0,2022-01-16 02:00:00
1642305600000,42966.51,43107.69,42835.0,42941.14,9341.956,1642312799999,401654499.82059,96428,4423.542,190230231.72871,0,2022-01-16 04:00:00
1642312800000,42940.65,43229.83,42900.0,43173.02,10343.683,1642319999999,446028524.26558,121412,5537.481,238788169.90013,0,2022-01-16 06:00:00
1642320000000,43173.02,43274.82,43017.2,43064.22,9378.862,1642327199999,404423346.37609,149537,4755.088,205050579.70165,0,2022-01-16 08:00:00
1642327200000,43064.22,43169.42,42750.0,42960.0,16999.119,1642334399999,730160135.71289,191893,8492.913,364809798.42969,0,2022-01-16 10:00:00
